ID_MARCA,MARCA,ID_LINHA,LINHA,DATA_VENDA,QTD_VENDA
4,VULT,5,HIDRATANTES,2018-11-27,9
5,BELEZA NA WEB,4,SOLAR,2018-1-16,8
2,EUDORA,3,MAQUIAGEM,2018-9-23,20
1,BOTICÁRIO,4,SOLAR,2018-5-12,1
2,EUDORA,3,MAQUIAGEM,2018-4-12,7
3,QUEM DISSE BERENICE,1,CABELOS,2018-7-5,6
1,BOTICÁRIO,2,PERFUMARIA,2018-8-25,6
2,EUDORA,2,PERFUMARIA,2018-3-9,6
5,BELEZA NA WEB,4,SOLAR,2018-6-15,17
4,VULT,4,SOLAR,2018-4-7,2
1,BOTICÁRIO,2,PERFUMARIA,2018-3-4,15
5,BELEZA NA WEB,2,PERFUMARIA,2018-8-9,3
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-24,19
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-11-5,6
2,EUDORA,4,SOLAR,2018-7-10,8
5,BELEZA NA WEB,5,HIDRATANTES,2018-4-12,3
2,EUDORA,2,PERFUMARIA,2018-7-20,13
5,BELEZA NA WEB,5,HIDRATANTES,2018-6-18,9
1,BOTICÁRIO,3,MAQUIAGEM,2018-2-9,1
1,BOTICÁRIO,2,PERFUMARIA,2018-12-4,3
1,BOTICÁRIO,4,SOLAR,2018-11-17,14
5,BELEZA NA WEB,2,PERFUMARIA,2018-4-17,10
5,BELEZA NA WEB,1,CABELOS,2018-8-3,12
4,VULT,5,HIDRATANTES,2018-1-22,4
3,QUEM DISSE BERENICE,4,SOLAR,2018-10-26,1
4,VULT,5,HIDRATANTES,2018-2-23,13
4,VULT,1,CABELOS,2018-10-17,13
1,BOTICÁRIO,1,CABELOS,2018-9-1,11
4,VULT,3,MAQUIAGEM,2018-7-8,5
5,BELEZA NA WEB,1,CABELOS,2018-1-11,18
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-11-10,10
4,VULT,2,PERFUMARIA,2018-5-15,6
3,QUEM DISSE BERENICE,4,SOLAR,2018-5-27,19
5,BELEZA NA WEB,4,SOLAR,2018-10-18,3
5,BELEZA NA WEB,1,CABELOS,2018-12-20,19
3,QUEM DISSE BERENICE,1,CABELOS,2018-10-19,8
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-8,11
5,BELEZA NA WEB,1,CABELOS,2018-11-7,11
5,BELEZA NA WEB,5,HIDRATANTES,2018-9-11,15
2,EUDORA,5,HIDRATANTES,2018-4-7,18
2,EUDORA,3,MAQUIAGEM,2018-2-6,15
1,BOTICÁRIO,3,MAQUIAGEM,2018-7-6,4
5,BELEZA NA WEB,3,MAQUIAGEM,2018-7-14,7
2,EUDORA,4,SOLAR,2018-7-25,3
5,BELEZA NA WEB,5,HIDRATANTES,2018-3-14,17
3,QUEM DISSE BERENICE,1,CABELOS,2018-11-15,3
1,BOTICÁRIO,5,HIDRATANTES,2018-7-12,3
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-9-25,11
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-24,20
4,VULT,5,HIDRATANTES,2018-9-28,10
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-5-10,7
3,QUEM DISSE BERENICE,4,SOLAR,2018-1-16,15
4,VULT,5,HIDRATANTES,2018-3-25,11
5,BELEZA NA WEB,1,CABELOS,2018-6-5,17
5,BELEZA NA WEB,3,MAQUIAGEM,2018-8-4,12
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-7-8,3
2,EUDORA,5,HIDRATANTES,2018-2-6,19
5,BELEZA NA WEB,1,CABELOS,2018-11-18,17
5,BELEZA NA WEB,3,MAQUIAGEM,2018-5-1,1
1,BOTICÁRIO,4,SOLAR,2018-11-5,4
2,EUDORA,5,HIDRATANTES,2018-10-30,9
4,VULT,1,CABELOS,2018-5-28,19
4,VULT,1,CABELOS,2018-9-13,11
2,EUDORA,1,CABELOS,2018-11-16,13
4,VULT,3,MAQUIAGEM,2018-10-19,13
4,VULT,5,HIDRATANTES,2018-3-16,10
5,BELEZA NA WEB,2,PERFUMARIA,2018-7-20,9
5,BELEZA NA WEB,4,SOLAR,2018-1-18,14
4,VULT,1,CABELOS,2018-6-7,11
4,VULT,2,PERFUMARIA,2018-12-5,18
1,BOTICÁRIO,4,SOLAR,2018-3-2,3
1,BOTICÁRIO,5,HIDRATANTES,2018-5-31,3
5,BELEZA NA WEB,1,CABELOS,2018-9-23,1
1,BOTICÁRIO,1,CABELOS,2018-10-29,20
5,BELEZA NA WEB,4,SOLAR,2018-5-19,6
2,EUDORA,4,SOLAR,2018-9-28,1
2,EUDORA,5,HIDRATANTES,2018-11-15,10
5,BELEZA NA WEB,1,CABELOS,2018-6-14,17
5,BELEZA NA WEB,4,SOLAR,2018-7-20,1
4,VULT,4,SOLAR,2018-3-23,17
4,VULT,3,MAQUIAGEM,2018-9-16,14
5,BELEZA NA WEB,5,HIDRATANTES,2018-11-19,15
4,VULT,1,CABELOS,2018-6-25,6
1,BOTICÁRIO,3,MAQUIAGEM,2018-9-5,9
1,BOTICÁRIO,1,CABELOS,2018-7-29,12
5,BELEZA NA WEB,1,CABELOS,2018-4-17,8
2,EUDORA,3,MAQUIAGEM,2018-1-15,3
1,BOTICÁRIO,1,CABELOS,2018-12-14,1
3,QUEM DISSE BERENICE,4,SOLAR,2018-10-23,10
2,EUDORA,2,PERFUMARIA,2018-10-24,9
5,BELEZA NA WEB,4,SOLAR,2018-3-19,13
4,VULT,5,HIDRATANTES,2018-6-26,12
1,BOTICÁRIO,5,HIDRATANTES,2018-6-4,6
1,BOTICÁRIO,1,CABELOS,2018-12-17,20
1,BOTICÁRIO,1,CABELOS,2018-6-21,20
5,BELEZA NA WEB,5,HIDRATANTES,2018-4-29,7
4,VULT,5,HIDRATANTES,2018-12-29,16
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-10,13
2,EUDORA,5,HIDRATANTES,2018-8-4,9
2,EUDORA,5,HIDRATANTES,2018-9-8,17
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-6-17,20
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-7-27,5
4,VULT,3,MAQUIAGEM,2018-4-21,17
1,BOTICÁRIO,4,SOLAR,2018-12-1,11
1,BOTICÁRIO,2,PERFUMARIA,2018-10-25,15
3,QUEM DISSE BERENICE,4,SOLAR,2018-11-25,18
4,VULT,3,MAQUIAGEM,2018-4-7,14
2,EUDORA,3,MAQUIAGEM,2018-5-6,20
2,EUDORA,2,PERFUMARIA,2018-10-9,14
2,EUDORA,1,CABELOS,2018-11-3,10
1,BOTICÁRIO,4,SOLAR,2018-7-29,10
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-3-29,20
1,BOTICÁRIO,4,SOLAR,2018-8-8,4
5,BELEZA NA WEB,5,HIDRATANTES,2018-7-24,17
2,EUDORA,4,SOLAR,2018-5-27,10
1,BOTICÁRIO,3,MAQUIAGEM,2018-12-1,2
3,QUEM DISSE BERENICE,4,SOLAR,2018-11-26,4
1,BOTICÁRIO,1,CABELOS,2018-5-10,4
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-6-13,14
2,EUDORA,4,SOLAR,2018-8-14,2
1,BOTICÁRIO,2,PERFUMARIA,2018-1-4,1
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-26,11
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-8-3,3
1,BOTICÁRIO,4,SOLAR,2018-12-1,13
2,EUDORA,1,CABELOS,2018-10-16,15
1,BOTICÁRIO,2,PERFUMARIA,2018-10-9,11
5,BELEZA NA WEB,4,SOLAR,2018-1-31,19
4,VULT,4,SOLAR,2018-3-10,12
4,VULT,2,PERFUMARIA,2018-10-6,11
1,BOTICÁRIO,5,HIDRATANTES,2018-3-30,20
3,QUEM DISSE BERENICE,4,SOLAR,2018-5-21,20
2,EUDORA,2,PERFUMARIA,2018-11-2,7
2,EUDORA,2,PERFUMARIA,2018-5-1,13
4,VULT,5,HIDRATANTES,2018-11-21,11
3,QUEM DISSE BERENICE,1,CABELOS,2018-6-2,5
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-10-7,1
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-3-28,13
2,EUDORA,3,MAQUIAGEM,2018-12-16,1
1,BOTICÁRIO,5,HIDRATANTES,2018-11-7,6
1,BOTICÁRIO,3,MAQUIAGEM,2018-10-19,17
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-3-8,5
2,EUDORA,3,MAQUIAGEM,2018-4-13,3
2,EUDORA,4,SOLAR,2018-10-24,18
2,EUDORA,1,CABELOS,2018-9-13,14
4,VULT,3,MAQUIAGEM,2018-4-20,14
1,BOTICÁRIO,1,CABELOS,2018-3-24,14
5,BELEZA NA WEB,4,SOLAR,2018-2-13,17
4,VULT,4,SOLAR,2018-10-12,8
2,EUDORA,1,CABELOS,2018-2-11,18
5,BELEZA NA WEB,2,PERFUMARIA,2018-10-6,14
2,EUDORA,1,CABELOS,2018-10-26,7
5,BELEZA NA WEB,4,SOLAR,2018-5-5,15
1,BOTICÁRIO,2,PERFUMARIA,2018-12-31,20
1,BOTICÁRIO,3,MAQUIAGEM,2018-5-29,10
5,BELEZA NA WEB,5,HIDRATANTES,2018-7-7,8
2,EUDORA,5,HIDRATANTES,2018-2-16,1
5,BELEZA NA WEB,1,CABELOS,2018-12-5,14
2,EUDORA,5,HIDRATANTES,2018-3-4,8
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-2-20,11
1,BOTICÁRIO,1,CABELOS,2018-11-12,4
4,VULT,5,HIDRATANTES,2018-12-13,17
4,VULT,1,CABELOS,2018-12-8,19
1,BOTICÁRIO,5,HIDRATANTES,2018-12-8,10
1,BOTICÁRIO,4,SOLAR,2018-5-30,13
1,BOTICÁRIO,1,CABELOS,2018-7-5,5
3,QUEM DISSE BERENICE,1,CABELOS,2018-6-22,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-6-30,2
2,EUDORA,4,SOLAR,2018-1-25,3
4,VULT,4,SOLAR,2018-4-20,3
5,BELEZA NA WEB,5,HIDRATANTES,2018-6-28,17
4,VULT,5,HIDRATANTES,2018-2-4,20
1,BOTICÁRIO,3,MAQUIAGEM,2018-9-23,15
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-2,9
5,BELEZA NA WEB,1,CABELOS,2018-11-11,7
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-7-24,12
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-31,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-4,11
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-5-8,18
1,BOTICÁRIO,5,HIDRATANTES,2018-5-17,5
3,QUEM DISSE BERENICE,1,CABELOS,2018-1-4,11
5,BELEZA NA WEB,1,CABELOS,2018-6-9,6
4,VULT,4,SOLAR,2018-6-16,19
4,VULT,5,HIDRATANTES,2018-4-28,10
1,BOTICÁRIO,3,MAQUIAGEM,2018-3-18,6
3,QUEM DISSE BERENICE,1,CABELOS,2018-11-3,8
2,EUDORA,2,PERFUMARIA,2018-9-3,20
4,VULT,4,SOLAR,2018-10-27,14
5,BELEZA NA WEB,1,CABELOS,2018-3-23,14
2,EUDORA,3,MAQUIAGEM,2018-10-20,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-5-29,19
1,BOTICÁRIO,5,HIDRATANTES,2018-12-28,18
2,EUDORA,1,CABELOS,2018-4-22,12
1,BOTICÁRIO,3,MAQUIAGEM,2018-2-28,4
3,QUEM DISSE BERENICE,4,SOLAR,2018-7-5,7
5,BELEZA NA WEB,2,PERFUMARIA,2018-2-1,3
5,BELEZA NA WEB,4,SOLAR,2018-2-1,4
5,BELEZA NA WEB,5,HIDRATANTES,2018-10-5,16
1,BOTICÁRIO,2,PERFUMARIA,2018-5-25,9
1,BOTICÁRIO,1,CABELOS,2018-11-20,3
4,VULT,4,SOLAR,2018-1-17,11
4,VULT,5,HIDRATANTES,2018-8-5,7
1,BOTICÁRIO,2,PERFUMARIA,2018-1-21,18
2,EUDORA,2,PERFUMARIA,2018-7-23,11
4,VULT,4,SOLAR,2018-6-9,2
2,EUDORA,1,CABELOS,2018-1-7,15
3,QUEM DISSE BERENICE,1,CABELOS,2018-2-3,17
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-3-22,20
5,BELEZA NA WEB,5,HIDRATANTES,2018-12-26,9
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-12-15,10
1,BOTICÁRIO,3,MAQUIAGEM,2018-2-5,18
1,BOTICÁRIO,4,SOLAR,2018-2-2,7
4,VULT,3,MAQUIAGEM,2018-9-19,2
5,BELEZA NA WEB,5,HIDRATANTES,2018-10-24,4
3,QUEM DISSE BERENICE,1,CABELOS,2018-1-4,8
1,BOTICÁRIO,2,PERFUMARIA,2018-6-14,11
5,BELEZA NA WEB,5,HIDRATANTES,2018-10-13,20
1,BOTICÁRIO,3,MAQUIAGEM,2018-2-13,1
1,BOTICÁRIO,1,CABELOS,2018-12-11,15
4,VULT,2,PERFUMARIA,2018-12-23,13
2,EUDORA,3,MAQUIAGEM,2018-11-26,5
5,BELEZA NA WEB,3,MAQUIAGEM,2018-12-9,18
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-23,12
2,EUDORA,3,MAQUIAGEM,2018-10-18,8
5,BELEZA NA WEB,3,MAQUIAGEM,2018-9-27,18
4,VULT,2,PERFUMARIA,2018-5-14,5
2,EUDORA,3,MAQUIAGEM,2018-1-21,8
1,BOTICÁRIO,5,HIDRATANTES,2018-1-26,16
4,VULT,1,CABELOS,2018-9-16,5
1,BOTICÁRIO,2,PERFUMARIA,2018-2-24,11
1,BOTICÁRIO,3,MAQUIAGEM,2018-8-28,18
2,EUDORA,4,SOLAR,2018-1-23,10
2,EUDORA,1,CABELOS,2018-3-27,5
5,BELEZA NA WEB,1,CABELOS,2018-1-5,10
2,EUDORA,1,CABELOS,2018-7-9,15
1,BOTICÁRIO,3,MAQUIAGEM,2018-6-28,8
4,VULT,1,CABELOS,2018-3-5,1
2,EUDORA,5,HIDRATANTES,2018-10-15,17
2,EUDORA,2,PERFUMARIA,2018-9-22,6
2,EUDORA,2,PERFUMARIA,2018-8-20,2
4,VULT,1,CABELOS,2018-12-20,9
5,BELEZA NA WEB,5,HIDRATANTES,2018-12-14,12
5,BELEZA NA WEB,4,SOLAR,2018-2-7,7
5,BELEZA NA WEB,5,HIDRATANTES,2018-12-1,6
1,BOTICÁRIO,1,CABELOS,2018-2-2,5
1,BOTICÁRIO,4,SOLAR,2018-5-26,15
2,EUDORA,5,HIDRATANTES,2018-10-7,14
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-2,10
4,VULT,4,SOLAR,2018-5-21,1
2,EUDORA,3,MAQUIAGEM,2018-6-28,20
2,EUDORA,1,CABELOS,2018-5-1,12
1,BOTICÁRIO,4,SOLAR,2018-2-11,19
1,BOTICÁRIO,5,HIDRATANTES,2018-7-15,5
2,EUDORA,3,MAQUIAGEM,2018-12-28,10
4,VULT,4,SOLAR,2018-8-17,5
2,EUDORA,3,MAQUIAGEM,2018-8-23,2
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-9,2
1,BOTICÁRIO,1,CABELOS,2018-11-26,14
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-6-28,6
2,EUDORA,2,PERFUMARIA,2018-1-30,8
4,VULT,2,PERFUMARIA,2018-2-25,11
5,BELEZA NA WEB,3,MAQUIAGEM,2018-6-27,13
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-10-21,15
5,BELEZA NA WEB,3,MAQUIAGEM,2018-2-1,2
3,QUEM DISSE BERENICE,4,SOLAR,2018-5-1,16
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-5-23,1
5,BELEZA NA WEB,5,HIDRATANTES,2018-4-5,8
5,BELEZA NA WEB,5,HIDRATANTES,2018-6-18,18
4,VULT,2,PERFUMARIA,2018-8-26,7
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-9-4,19
5,BELEZA NA WEB,4,SOLAR,2018-10-16,18
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-12-19,12
4,VULT,5,HIDRATANTES,2018-3-5,14
4,VULT,1,CABELOS,2018-8-28,14
5,BELEZA NA WEB,2,PERFUMARIA,2018-2-27,13
4,VULT,1,CABELOS,2018-6-1,17
2,EUDORA,5,HIDRATANTES,2018-3-15,16
2,EUDORA,4,SOLAR,2018-4-10,3
4,VULT,4,SOLAR,2018-4-25,1
2,EUDORA,1,CABELOS,2018-5-1,9
2,EUDORA,2,PERFUMARIA,2018-11-21,11
2,EUDORA,5,HIDRATANTES,2018-9-5,13
5,BELEZA NA WEB,1,CABELOS,2018-12-4,4
5,BELEZA NA WEB,2,PERFUMARIA,2018-7-15,10
2,EUDORA,5,HIDRATANTES,2018-11-15,13
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-7-4,11
4,VULT,4,SOLAR,2018-3-21,1
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-5-16,5
4,VULT,2,PERFUMARIA,2018-6-3,8
1,BOTICÁRIO,3,MAQUIAGEM,2018-9-6,6
4,VULT,4,SOLAR,2018-9-11,12
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-10-26,9
3,QUEM DISSE BERENICE,1,CABELOS,2018-8-6,17
2,EUDORA,4,SOLAR,2018-6-19,5
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-4-27,13
4,VULT,1,CABELOS,2018-7-11,4
4,VULT,1,CABELOS,2018-3-20,7
5,BELEZA NA WEB,1,CABELOS,2018-7-12,2
2,EUDORA,1,CABELOS,2018-10-27,14
1,BOTICÁRIO,1,CABELOS,2018-10-3,14
2,EUDORA,1,CABELOS,2018-8-19,1
2,EUDORA,4,SOLAR,2018-8-21,4
4,VULT,3,MAQUIAGEM,2018-10-7,9
1,BOTICÁRIO,3,MAQUIAGEM,2018-7-19,17
2,EUDORA,3,MAQUIAGEM,2018-5-17,10
5,BELEZA NA WEB,1,CABELOS,2018-7-4,4
2,EUDORA,2,PERFUMARIA,2018-6-22,7
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-11-3,7
2,EUDORA,4,SOLAR,2018-10-17,4
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-27,19
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-30,20
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-3-18,15
5,BELEZA NA WEB,3,MAQUIAGEM,2018-6-13,18
1,BOTICÁRIO,1,CABELOS,2018-8-14,4
3,QUEM DISSE BERENICE,4,SOLAR,2018-4-12,19
1,BOTICÁRIO,2,PERFUMARIA,2018-4-17,1
1,BOTICÁRIO,1,CABELOS,2018-4-29,20
3,QUEM DISSE BERENICE,4,SOLAR,2018-10-10,20
1,BOTICÁRIO,3,MAQUIAGEM,2018-3-1,17
5,BELEZA NA WEB,4,SOLAR,2018-2-20,18
3,QUEM DISSE BERENICE,1,CABELOS,2018-7-4,12
1,BOTICÁRIO,3,MAQUIAGEM,2018-4-30,19
2,EUDORA,2,PERFUMARIA,2018-7-3,1
5,BELEZA NA WEB,1,CABELOS,2018-2-4,12
2,EUDORA,5,HIDRATANTES,2018-1-21,11
4,VULT,1,CABELOS,2018-9-11,19
2,EUDORA,4,SOLAR,2018-1-19,3
2,EUDORA,1,CABELOS,2018-8-14,2
4,VULT,5,HIDRATANTES,2018-10-28,9
1,BOTICÁRIO,5,HIDRATANTES,2018-10-12,5
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-4-13,6
1,BOTICÁRIO,1,CABELOS,2018-9-23,12
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-20,13
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-1-2,18
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-21,7
3,QUEM DISSE BERENICE,1,CABELOS,2018-1-16,18
1,BOTICÁRIO,5,HIDRATANTES,2018-5-22,20
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-23,5
1,BOTICÁRIO,3,MAQUIAGEM,2018-10-16,10
3,QUEM DISSE BERENICE,1,CABELOS,2018-7-2,5
1,BOTICÁRIO,4,SOLAR,2018-10-8,13
5,BELEZA NA WEB,5,HIDRATANTES,2018-5-15,5
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-5,9
2,EUDORA,5,HIDRATANTES,2018-1-24,11
1,BOTICÁRIO,5,HIDRATANTES,2018-7-7,20
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-7-28,20
2,EUDORA,4,SOLAR,2018-12-19,11
1,BOTICÁRIO,1,CABELOS,2018-6-12,4
3,QUEM DISSE BERENICE,1,CABELOS,2018-3-5,11
2,EUDORA,2,PERFUMARIA,2018-8-28,14
4,VULT,4,SOLAR,2018-6-21,2
1,BOTICÁRIO,4,SOLAR,2018-5-22,6
1,BOTICÁRIO,3,MAQUIAGEM,2018-4-15,11
2,EUDORA,4,SOLAR,2018-5-3,9
1,BOTICÁRIO,5,HIDRATANTES,2018-2-11,18
4,VULT,1,CABELOS,2018-9-6,9
4,VULT,4,SOLAR,2018-7-31,19
2,EUDORA,3,MAQUIAGEM,2018-6-28,8
1,BOTICÁRIO,5,HIDRATANTES,2018-4-20,14
4,VULT,4,SOLAR,2018-7-25,6
5,BELEZA NA WEB,5,HIDRATANTES,2018-2-2,9
2,EUDORA,5,HIDRATANTES,2018-6-20,7
4,VULT,3,MAQUIAGEM,2018-8-4,16
5,BELEZA NA WEB,4,SOLAR,2018-3-4,18
4,VULT,5,HIDRATANTES,2018-6-8,6
5,BELEZA NA WEB,3,MAQUIAGEM,2018-4-30,17
1,BOTICÁRIO,3,MAQUIAGEM,2018-11-9,4
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-10,3
5,BELEZA NA WEB,2,PERFUMARIA,2018-9-25,2
5,BELEZA NA WEB,2,PERFUMARIA,2018-4-19,15
2,EUDORA,2,PERFUMARIA,2018-3-3,7
2,EUDORA,4,SOLAR,2018-11-10,12
2,EUDORA,2,PERFUMARIA,2018-10-26,15
3,QUEM DISSE BERENICE,1,CABELOS,2018-7-4,9
2,EUDORA,1,CABELOS,2018-10-25,12
2,EUDORA,2,PERFUMARIA,2018-3-2,17
4,VULT,2,PERFUMARIA,2018-6-30,3
4,VULT,1,CABELOS,2018-6-11,8
2,EUDORA,1,CABELOS,2018-11-9,4
5,BELEZA NA WEB,4,SOLAR,2018-2-14,9
1,BOTICÁRIO,3,MAQUIAGEM,2018-3-4,5
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-17,6
2,EUDORA,2,PERFUMARIA,2018-3-8,2
4,VULT,3,MAQUIAGEM,2018-3-21,18
5,BELEZA NA WEB,2,PERFUMARIA,2018-7-31,12
5,BELEZA NA WEB,2,PERFUMARIA,2018-6-3,17
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-14,4
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-4-24,4
1,BOTICÁRIO,2,PERFUMARIA,2018-7-7,6
2,EUDORA,1,CABELOS,2018-10-30,3
2,EUDORA,3,MAQUIAGEM,2018-3-19,2
4,VULT,5,HIDRATANTES,2018-10-21,15
2,EUDORA,5,HIDRATANTES,2018-2-9,19
3,QUEM DISSE BERENICE,4,SOLAR,2018-4-30,10
2,EUDORA,4,SOLAR,2018-10-2,19
5,BELEZA NA WEB,1,CABELOS,2018-11-27,1
5,BELEZA NA WEB,1,CABELOS,2018-5-20,18
2,EUDORA,2,PERFUMARIA,2018-12-21,13
4,VULT,2,PERFUMARIA,2018-11-21,18
3,QUEM DISSE BERENICE,4,SOLAR,2018-3-14,19
2,EUDORA,3,MAQUIAGEM,2018-11-1,6
5,BELEZA NA WEB,4,SOLAR,2018-2-20,13
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-18,20
4,VULT,2,PERFUMARIA,2018-5-26,19
3,QUEM DISSE BERENICE,1,CABELOS,2018-1-15,17
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-10-17,19
5,BELEZA NA WEB,1,CABELOS,2018-5-3,15
3,QUEM DISSE BERENICE,4,SOLAR,2018-2-18,2
1,BOTICÁRIO,4,SOLAR,2018-4-10,18
2,EUDORA,3,MAQUIAGEM,2018-5-3,12
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-11-28,16
4,VULT,5,HIDRATANTES,2018-5-23,13
4,VULT,2,PERFUMARIA,2018-1-31,4
3,QUEM DISSE BERENICE,4,SOLAR,2018-3-24,4
3,QUEM DISSE BERENICE,1,CABELOS,2018-1-2,17
1,BOTICÁRIO,2,PERFUMARIA,2018-3-9,12
4,VULT,5,HIDRATANTES,2018-12-29,5
4,VULT,2,PERFUMARIA,2018-10-13,14
2,EUDORA,3,MAQUIAGEM,2018-3-3,17
4,VULT,3,MAQUIAGEM,2018-9-16,2
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-10-11,3
4,VULT,2,PERFUMARIA,2018-8-4,15
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-7-27,19
1,BOTICÁRIO,4,SOLAR,2018-3-3,6
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-5,17
4,VULT,5,HIDRATANTES,2018-12-26,19
2,EUDORA,2,PERFUMARIA,2018-9-12,12
5,BELEZA NA WEB,2,PERFUMARIA,2018-7-31,10
2,EUDORA,5,HIDRATANTES,2018-12-2,4
1,BOTICÁRIO,1,CABELOS,2018-5-15,18
3,QUEM DISSE BERENICE,4,SOLAR,2018-3-15,3
3,QUEM DISSE BERENICE,1,CABELOS,2018-11-12,20
4,VULT,4,SOLAR,2018-10-22,1
4,VULT,5,HIDRATANTES,2018-8-24,6
4,VULT,4,SOLAR,2018-1-29,1
2,EUDORA,4,SOLAR,2018-8-25,10
1,BOTICÁRIO,4,SOLAR,2018-1-13,8
4,VULT,5,HIDRATANTES,2018-12-10,10
2,EUDORA,3,MAQUIAGEM,2018-11-29,1
2,EUDORA,1,CABELOS,2018-7-9,5
2,EUDORA,5,HIDRATANTES,2018-7-12,13
4,VULT,1,CABELOS,2018-4-4,15
4,VULT,5,HIDRATANTES,2018-8-8,11
2,EUDORA,3,MAQUIAGEM,2018-6-24,18
4,VULT,4,SOLAR,2018-4-8,13
1,BOTICÁRIO,2,PERFUMARIA,2018-10-19,1
1,BOTICÁRIO,1,CABELOS,2018-10-8,2
4,VULT,4,SOLAR,2018-9-7,12
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-2-21,8
1,BOTICÁRIO,5,HIDRATANTES,2018-5-24,5
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-4-24,3
3,QUEM DISSE BERENICE,4,SOLAR,2018-6-28,5
1,BOTICÁRIO,2,PERFUMARIA,2018-10-22,17
5,BELEZA NA WEB,1,CABELOS,2018-12-7,9
3,QUEM DISSE BERENICE,1,CABELOS,2018-2-25,3
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-6-10,17
5,BELEZA NA WEB,3,MAQUIAGEM,2018-8-3,18
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-4-19,11
4,VULT,5,HIDRATANTES,2018-10-20,18
2,EUDORA,5,HIDRATANTES,2018-7-1,7
1,BOTICÁRIO,2,PERFUMARIA,2018-6-12,7
3,QUEM DISSE BERENICE,1,CABELOS,2018-2-13,19
1,BOTICÁRIO,4,SOLAR,2018-9-24,1
5,BELEZA NA WEB,4,SOLAR,2018-7-28,8
1,BOTICÁRIO,1,CABELOS,2018-3-3,7
5,BELEZA NA WEB,1,CABELOS,2018-12-1,13
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-6-14,5
